time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-05-29 00:00:00+00:00,5,4,,
2024-06-01 00:00:00+00:00,1,1,,
2024-06-02 00:00:00+00:00,1,1,,
2024-06-03 00:00:00+00:00,1,1,,
2024-06-04 00:00:00+00:00,1,1,,
2024-06-08 00:00:00+00:00,1,1,,
