time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-08-31 00:00:00+00:00,8,4,,
2024-09-02 00:00:00+00:00,2,2,,
2024-09-07 00:00:00+00:00,31,15,,
2024-09-11 00:00:00+00:00,5,5,,
