time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-05-19 00:00:00+00:00,4,4,21.0,2.0
2024-05-20 00:00:00+00:00,1,1,,
2024-05-25 00:00:00+00:00,60,34,,
2024-05-27 00:00:00+00:00,1,1,,
2024-05-29 00:00:00+00:00,1,1,4.0,1.0
