time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-08-09 00:00:00+00:00,1,1,,
2025-08-10 00:00:00+00:00,1,1,,
2025-08-16 00:00:00+00:00,50,37,,
2025-08-17 00:00:00+00:00,3,3,,
2025-08-19 00:00:00+00:00,2,2,,
