time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-05-15 00:00:00+00:00,,,2.0,1.0
2024-05-18 00:00:00+00:00,40.0,25.0,,
2024-05-19 00:00:00+00:00,4.0,4.0,21.0,2.0
2024-05-20 00:00:00+00:00,1.0,1.0,,
