time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-10-18 00:00:00+00:00,1,1,,
2025-10-19 00:00:00+00:00,20,5,,
2025-10-20 00:00:00+00:00,14,4,,
2025-10-21 00:00:00+00:00,11,2,,
2025-10-25 00:00:00+00:00,25,15,,
2025-10-26 00:00:00+00:00,3,3,,
2025-10-27 00:00:00+00:00,5,1,,
2025-10-28 00:00:00+00:00,6,1,,
2025-10-30 00:00:00+00:00,30,6,,
