time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-07-20 00:00:00+00:00,,,1.0,1.0
2024-07-27 00:00:00+00:00,24.0,12.0,,
2024-08-02 00:00:00+00:00,1.0,1.0,,
