time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-03-09 00:00:00+00:00,3,3,,
2025-03-10 00:00:00+00:00,6,5,,
2025-03-15 00:00:00+00:00,63,25,,
2025-03-19 00:00:00+00:00,1,1,,
