time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-09-21 00:00:00+00:00,4.0,2.0,,
2024-09-23 00:00:00+00:00,3.0,3.0,,
2024-09-28 00:00:00+00:00,40.0,13.0,,
2024-09-29 00:00:00+00:00,,,1.0,1.0
