time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-05-04 00:00:00+00:00,12.0,3.0,,
2024-05-06 00:00:00+00:00,1.0,1.0,,
2024-05-07 00:00:00+00:00,,,22.0,1.0
2024-05-11 00:00:00+00:00,45.0,24.0,,
2024-05-15 00:00:00+00:00,,,2.0,1.0
