time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-12-07 00:00:00+00:00,7,4,,
2024-12-10 00:00:00+00:00,1,1,,
2024-12-14 00:00:00+00:00,30,15,,
2024-12-15 00:00:00+00:00,6,4,,
2024-12-17 00:00:00+00:00,1,1,,
