time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-07-15 00:00:00+00:00,5,2,,
2024-07-16 00:00:00+00:00,2,1,,
2024-07-20 00:00:00+00:00,27,13,1.0,1.0
