time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-07-01 00:00:00+00:00,7,4,,
2024-07-06 00:00:00+00:00,20,8,,
2024-07-07 00:00:00+00:00,1,1,,
2024-07-09 00:00:00+00:00,7,3,,
