time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-09-07 00:00:00+00:00,20,15,0,0
2025-09-08 00:00:00+00:00,1,1,0,0
2025-09-10 00:00:00+00:00,2,2,0,0
2025-09-12 00:00:00+00:00,1,1,0,0
